MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir3pm,WindSpeed3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow,AveHumidity,DifHumidity
23,28.7,47,2.8,0,SSE,39,ESE,13,1005.4,8,27.2,Yes,Yes,70,8
11.4,24.3,0,8,12.2,SSW,37,S,17,1017.1,6,22.7,No,No,58.5,19
11.7,20.8,0,5.6,5,W,39,SW,20,1011.9,6,19.4,No,No,58,8
12.1,17.3,20,3.8,2.5,NNW,35,N,19,1002.9,7,13.4,Yes,Yes,89,12
12.5,20,4.4,8,8.4,W,61,W,39,1010.4,8,16.1,Yes,Yes,69.5,9
16.7,22.9,0,8,4.9,SW,39,WSW,26,1016.9,7,21,No,No,56,0
3.7,15.8,0.2,1.4,8.5,NW,43,E,6,1023.9,7,13.6,No,No,62.5,19
20,28.3,12,2.2,0.1,ESE,33,E,11,1007.3,8,26.5,Yes,Yes,84.5,13
9.9,28.1,0,6.2,9.9,NE,24,NNE,6,1023.4,1,28,No,No,34.5,23
15.6,27.9,11.6,0.8,4.6,NNW,35,SW,13,1013.5,5,22.9,Yes,Yes,84.5,27
13.8,23.6,0,7.4,12.7,SSW,37,SW,15,1017.4,5,22,No,No,55,12
8.3,13.2,0.8,1.8,2.6,WSW,41,SSW,22,1021,7,10.5,No,Yes,88.5,-7
22.1,37.4,0.4,14,10.7,W,74,NW,20,1006.2,2,35.7,No,Yes,49.5,39
14.9,25,2.6,3.4,9.6,SW,48,WSW,19,1008.6,7,22.9,Yes,No,54,2
5,14,2.2,3.4,9.6,N,48,NW,20,1011.9,6,12,Yes,No,39,-2
13.1,31.3,0,10,10.7,SSE,41,S,15,1017.9,1,27.6,No,No,46,28
17.6,20.3,7.8,2.8,0,S,54,SSW,30,1016.4,8,18.6,Yes,Yes,90,6
10.7,16.4,0,1.2,4.7,SSE,19,SSE,6,1018.2,7,16,No,No,73,36
7.1,20.3,0,4.2,10.7,ESE,35,ESE,13,1021.1,3,19,No,No,44,10
10.4,17.3,0,2.2,2.8,NE,30,NE,9,1019.2,7,15.1,No,Yes,58.5,-1
10.8,32.2,0,6.6,13.4,SE,44,SE,30,1006.9,1,26.3,No,No,51.5,13
22.5,43.1,0,14.4,12.9,S,33,NNW,15,1005.2,0,41.4,No,No,25,26
7.8,19.9,0,9.6,11.1,W,56,W,24,1017.3,1,19.2,No,No,43,28
0.1,12,0.2,1.6,9.5,WSW,24,WSW,11,1022.4,5,11.5,No,No,64,36
21.5,37.1,0,13,11.3,N,44,NNE,19,1012,1,36.2,No,No,29.5,19
16.8,19.7,0,3.4,6.9,S,54,S,33,1019.7,3,18.9,No,No,70,12
15.8,29.8,0,4.6,5.5,ESE,39,WNW,4,1018.2,5,29,No,Yes,60.5,41
9.8,27.5,0,9.2,13.7,NE,28,SW,9,1018.6,1,26.1,No,No,28,18
7.9,12.7,10,0.6,2.4,WSW,39,WSW,19,1023.1,7,11.5,Yes,No,70.5,5
10.8,20,19.6,4.2,8.1,WNW,35,E,13,1008.4,4,17.7,Yes,No,56.5,31
18.8,25.2,43.4,5,2.3,ESE,56,ESE,30,1021.1,7,24.8,Yes,Yes,80.5,29
21.6,32.3,0,8.2,11.1,S,59,ENE,30,1006.7,1,31.2,No,No,53.5,13
24.1,32.7,4.4,7,11,NNE,31,NNE,20,1005.1,6,32.1,Yes,No,65.5,25
6.6,20.6,0.6,3.4,11,NNE,39,NE,30,1023.3,0,20,No,No,49,-8
11.1,16,3.8,1.4,4.4,W,69,W,35,1009.7,6,14.3,Yes,Yes,82.5,11
5.1,12.2,1.2,2.4,2.7,W,70,WSW,37,1007,7,10.5,Yes,Yes,69.5,21
19.3,31.7,0,9.4,12.2,ESE,57,ESE,17,1012.2,6,29.6,No,No,43,16
25.4,33.5,0,13.6,3.7,N,46,N,28,1009.8,7,29.7,No,No,49,-6
8.7,14.3,0,3.8,2.5,N,48,N,17,1015.9,7,13.1,No,Yes,65.5,-3
9.9,23.4,0,2.8,11.5,SE,44,ESE,17,1018.5,0,22.1,No,No,51,32
17,32.7,0,5.2,7.8,E,48,ESE,22,1013.1,2,31.5,No,No,36,36
10.6,22.6,0.8,3,9.3,W,35,W,17,1006.7,7,20.7,No,No,62.5,17
10.3,23.4,0,4.8,12.4,ESE,41,SE,22,1021.6,1,21.4,No,No,54,30
11.1,18.6,0,5.6,1.5,ESE,37,SE,17,1019.7,8,16.5,No,Yes,50.5,7
6.4,17.1,0,1.5,0.8,S,33,SSW,19,1025,4,16.1,No,No,54.5,27
6.6,25,0,9,12.6,ESE,37,E,26,1017.4,0,23,No,No,56.5,17
7,27,0,3,10.3,S,41,SSE,9,1033,1,25.6,No,No,49,42
23.6,29.9,0,8,5,SE,35,SE,24,1011,7,28.4,No,No,59.5,9
5.2,19.6,0,3.2,9.6,SW,28,S,11,1022.5,2,19.2,No,No,63,36
18.3,25.1,2.2,4,1.4,S,37,S,15,1015.1,6,24.2,Yes,No,79,28
21,32.1,0,8.4,8.1,ENE,37,ENE,28,1012.1,2,29.8,No,No,51.5,7
18.5,22.1,4.4,1.8,6,WNW,50,WNW,20,1005.8,5,21.6,Yes,No,86.5,13
14.3,24.1,0,14.4,5.5,S,56,S,31,1007.7,7,17.9,No,Yes,71.5,-23
11.9,23.3,0,6.4,11,ESE,31,SE,17,1021.1,1,22.8,No,No,47,26
20.8,29.7,0,6.8,11.3,ENE,31,E,19,1015.1,1,28.7,No,No,59,12
20.3,29.9,0,5.8,9.2,NNE,48,NNE,35,1010.4,1,28.1,No,No,76.5,17
9.2,16.1,2.6,2.2,2.1,SSW,35,SSW,20,1025.3,7,14.6,Yes,No,71,18
18,30,0,7.2,10.2,W,37,W,17,1013.6,3,29.5,No,No,14.5,13
11.7,18.9,12,1.8,5.1,W,48,WNW,26,1010.8,5,18.7,Yes,Yes,71,46
4.9,22.5,0,2.6,9,W,35,WNW,17,1016.4,4,21.4,No,No,50.5,31
10.1,20.4,3.8,1.6,6.1,SSW,43,SW,17,1017.3,3,18.7,Yes,Yes,79,28
5.9,18.8,0,3.2,6.2,SSW,46,SSW,22,1013.9,3,18.6,No,No,67,48
17.7,26.3,19.8,1.6,7.4,ENE,28,NE,15,1014,5,24.9,Yes,No,75,28
11,27.1,0,5.2,7.4,ESE,41,E,24,1021,7,24.8,No,No,47,-16
13.7,22.2,0.2,3.6,11.6,S,41,S,26,1033.5,2,21.3,No,No,55.5,17
3.4,18,0.6,2.8,9,SW,37,SW,20,1021.9,5,16.8,No,No,57,44
17.7,21.8,0.4,3.6,7.9,N,43,N,20,1016.7,4,21.2,No,Yes,77,6
1.4,19.1,0,1.6,10.4,ENE,35,S,11,1025.7,1,17.9,No,No,50.5,25
15,30.2,0,9,11.1,ENE,48,ENE,26,1019.1,1,29.4,No,No,38,22
16,19.5,0.4,3.6,3.3,E,63,E,39,1013.2,7,18.1,No,Yes,81,2
14.5,27,0,3.2,10.3,WNW,57,ENE,26,1014,6,26,No,No,37.5,9
24.8,28.9,45.8,6.8,0,NNE,48,NNE,13,1005.7,8,25.6,Yes,Yes,93,-4
24.9,34.8,1,5.4,9.9,WNW,28,NW,20,1008.1,2,33.8,No,No,55,16
15.6,28.1,4.4,3.6,4,WNW,46,WSW,19,1006.1,8,26,Yes,No,61.5,23
8.9,12.3,0.2,0.6,0.9,WNW,52,WNW,19,1021.7,7,11,No,Yes,78.5,7
3.8,11.1,1.6,1,4.9,SW,46,SW,30,1019.8,6,10.8,Yes,No,65.5,19
17.2,23.5,3.2,3.8,1.1,N,63,N,15,1012.1,8,19.2,Yes,Yes,83.5,-11
3.7,15.2,0,3.2,5.8,N,52,NNW,26,1011.1,6,13.9,No,No,57,22
12.5,29.9,0,4,11.4,WNW,35,WNW,17,1013.9,4,29.3,No,No,60,44
11,16.9,0,2.2,2.2,N,67,N,22,1013.9,7,15.9,No,No,71,16
11,16.1,6.2,0.2,7.7,WSW,37,WSW,26,1017.3,6,15,Yes,No,85.5,29
16.9,34.7,0,11.4,12.5,SE,35,WSW,6,1011.3,0,32.6,No,No,25.5,27
7,14.3,2.6,9.6,9.7,WNW,63,W,33,1012.7,3,13.7,Yes,No,54,28
13.8,28.1,0,5.6,10.8,E,57,ENE,24,1024.7,0,27.2,No,No,39.5,29
15.9,31.7,0,7.6,13.3,SW,41,SSW,20,1009.1,1,28.2,No,No,45.5,1
21.9,37.5,0,10.8,6.6,WSW,50,NNW,15,1007.3,6,36,No,No,25,8
1.9,26.8,0,2.6,9.8,NW,35,N,17,1016.4,2,26.1,No,No,44,54
14,17.6,1.6,5,8.2,SSW,76,SW,39,1012,4,17.2,Yes,No,65.5,5
18.1,32.4,0,6,11.2,ESE,43,W,13,1012.3,4,32,No,No,45,54
9.6,23,0,5.4,13.2,SE,41,S,28,1014.7,0,22,No,No,59.5,9
26.7,37.6,0,13.4,7.3,ESE,39,ESE,19,1008.9,6,36.1,No,No,30.5,7
8,24.3,0,3.4,6.3,NW,30,NW,20,1015,7,23.6,No,Yes,48.5,39
7.2,15.8,0,0.2,2.1,N,19,N,6,1024.9,6,15.2,No,No,84,22
11.8,23.1,4.6,4,11,SSW,24,ESE,6,1014.4,6,20.9,Yes,No,45.5,11
18.8,22.2,0,5,10.8,N,41,NNW,13,1014.7,1,21.3,No,No,79.5,7
6.6,11.1,15,3.2,5,SW,57,WSW,26,1007.7,7,8.8,Yes,Yes,75,4
1.2,16,0,1.4,6.1,NNW,31,N,22,1020.9,6,14.6,No,No,61,46
12.3,28.8,0,4.6,10.5,NNE,35,SSW,2,1016.2,3,28.5,No,No,44,20
2.4,11.8,0,2.2,8.6,WNW,35,NNW,19,1017.5,4,10.8,No,No,56,10
15.9,28.9,0,8,13.2,SW,43,SE,17,1013.7,1,28,No,No,51.5,29
15.7,32.3,0,5.2,10.5,NE,26,S,11,1010.8,1,31.5,No,No,43,26
12,22.7,0,4,7.3,SSE,28,SSW,11,1022,6,21.2,No,No,59,16
14.2,25.1,0,6.6,12.2,S,31,SSE,15,1024.2,1,23.3,No,No,56,12
25.4,33.6,0,7,10.2,N,35,NNW,19,1010.4,4,32.4,No,No,55.5,17
20,40.5,0,10.6,12.7,W,31,W,9,1005.4,1,38.2,No,No,23,20
14.1,23.6,0,4,10,E,35,ESE,15,1018.9,2,22.5,No,No,54,16
20,27.3,0,5,11.2,NE,46,NNE,33,1017.6,1,26.2,No,No,68,2
17.6,21.2,4.4,3.2,0,WSW,22,SSW,6,1013.1,8,19.6,Yes,Yes,92.5,5
15.6,32.4,0,11,10.7,ENE,39,NNW,11,1012.9,3,30.5,No,No,36,28
10,15.5,1.6,1.6,1.3,WSW,30,WSW,15,1020.3,7,14.5,Yes,No,74,6
13.3,22.5,0,4.2,9.5,W,31,W,13,1012.5,1,21.9,No,No,43.5,23
9.5,27.4,3,4.8,11.5,NNW,24,NNW,9,1020.7,7,24.9,Yes,No,59,40
17.1,22.3,0,8.4,11.9,SE,52,SE,28,1020.2,3,20.8,No,No,43,2
10.9,24,2,3.2,10.1,WSW,33,WSW,17,1015.7,2,23.2,Yes,No,54,38
7.5,19.4,0.6,0.8,3.1,WNW,24,WNW,6,1015.9,7,16.7,No,No,78.5,43
9.7,30.7,0,8,11.5,ENE,33,WSW,17,1015.3,0,29.6,No,No,14.5,7
17.3,29.1,0,10.8,10.5,SE,44,S,15,1010.3,0,28.3,No,No,23,8
9.4,22,0,3.2,10.6,S,28,WSW,7,1022.5,1,21.7,No,No,45.5,19
16.9,23.9,0,7.6,7.2,ESE,50,E,35,1016.7,3,23.2,No,No,70.5,19
25.9,35,0,9,10.9,NNE,46,NE,31,1007.4,6,34.3,No,Yes,46.5,17
16.6,25.5,0,4,9.2,NE,30,NE,22,1015.4,2,24.4,No,No,63,12
6,14.5,13.6,1.8,7.5,WNW,54,W,24,1003.8,6,13.3,Yes,No,61.5,35
1.3,8.2,0,4,1.2,NNW,28,NNW,7,1008.5,7,7.2,No,Yes,72,4
4.8,21.2,0,3.8,12.3,ESE,39,S,11,1023.6,6,20.7,No,No,59.5,21
25.3,37.4,0,12,12.5,NE,46,NE,15,1012.5,6,36.2,No,No,47.5,25
20.5,31.4,0,10.6,11.7,NE,43,ENE,31,1012.4,1,29.2,No,No,56,-2
9.4,24.6,0,2.4,10.2,N,31,NE,11,1021.1,1,23.7,No,No,51,34
3.9,21.4,0,4,6,E,30,ESE,17,1014.4,7,20.9,No,Yes,47.5,27
3.9,19.3,0,4,10.8,SW,35,SSW,17,1023.7,1,17.9,No,No,48,20
6.7,19.8,0,1.2,9.4,ENE,31,ENE,11,1027.4,0,19.4,No,No,47,24
9.3,15.5,0.2,1.8,5.1,WSW,50,W,30,1007.4,6,14.7,No,Yes,74.5,29
14.1,25.6,0,4,5,N,39,ESE,11,1020.7,7,23.1,No,No,55.5,3
11.7,25.1,0,3.4,7.2,N,31,N,22,1019.9,7,23,No,No,64.5,17
19.9,26.1,1.6,4.2,7.6,SE,41,SE,28,1012.4,7,24,Yes,No,73,12
13.3,22.3,0.4,4.2,10.8,N,54,N,20,1011.2,5,21.6,No,Yes,67,2
18.1,34.7,0,9.6,13.1,N,39,S,13,1014.7,3,32.4,No,No,39.5,19
19.4,29.7,0,7.6,10.7,SE,39,SSE,22,1013.2,1,29.5,No,No,37.5,25
5.9,13.3,1.6,1.2,8.2,WNW,39,WNW,26,1019.7,4,12.4,Yes,No,74,30
13.1,19.9,3.2,3.6,1,NNE,28,ESE,19,1020.9,7,18.6,Yes,No,72.5,25
6.8,12.8,20.6,4.2,3.4,WSW,80,NW,37,993.2,7,12.5,Yes,Yes,73,16
12.9,18.4,5,3.4,8.3,SW,41,SSW,22,1016.9,3,17.4,Yes,No,65.5,43
-3.7,14.7,0,3.4,10.9,SSE,43,N,22,1020.9,0,13.4,No,No,39,28
8.4,28.3,0,6.8,13.2,ESE,37,ESE,28,1011.1,1,26.9,No,No,61,30
16,21.2,0,2.6,2.4,WSW,35,WNW,22,1005.2,7,19.6,No,Yes,62.5,25
7.4,22.6,0,4,11.4,SW,37,SW,24,1020.7,1,21,No,No,54.5,9
26.5,34.1,0,8,10.5,N,37,NNE,20,1003.2,3,32.3,No,Yes,62.5,-11
4.3,21.7,0,2,9.6,S,19,SW,11,1028.2,1,20.6,No,No,61,38
19.6,25.8,0,6.4,2.2,NE,28,W,6,1016,7,24.5,No,No,76,16
8.3,28.9,0,4.4,9.8,WNW,44,WNW,26,1011,3,27.8,No,No,21.5,13
14.9,25.5,1,6.2,9.7,NE,28,NNE,15,1014.3,1,24.4,No,No,66.5,11
16.6,31.9,0,8.8,12.6,SE,46,WSW,17,1018.3,3,30.9,No,No,33,28
18.7,24.8,1.6,15.2,2.4,S,41,SSW,13,1016,7,19.9,Yes,No,83.5,25
23.6,32,39.2,5.2,7.8,NNW,35,NW,24,1004.5,7,31.6,Yes,No,70,10
22.2,31.5,1,6.4,10,SE,39,SE,28,1013.3,8,29.2,No,No,61.5,5
15.2,20.9,0.4,4.4,3.3,WNW,52,NW,19,1007.9,6,15.9,No,Yes,73.5,-27
15.4,22.7,0,11.4,1,ESE,50,SE,26,1019.6,8,22.1,No,No,30,24
13.9,25.5,0,15.6,1,SSW,41,SSW,20,1015.7,4,23.8,No,No,39.5,21
6.2,26.2,0,5.8,11.1,SSW,31,SSW,9,1016.4,1,25.3,No,No,25.5,29
21.4,27.6,0,5.2,8.4,E,39,ENE,20,1017.5,3,26.6,No,No,65,4
16.5,31.5,0,12,10.3,NNE,52,NE,20,1015.7,0,30.2,No,Yes,29,22
8.3,19,0.2,3.8,8.6,W,46,W,22,1009.7,2,17.7,No,No,43.5,35
3.2,22.9,0,5,11,E,33,E,15,1013.5,0,22.3,No,No,37,26
23.1,32,2.6,3.6,9.4,WSW,52,W,24,1005,7,31.3,Yes,Yes,72.5,3
20.4,26.5,0,5,9.9,NE,33,SE,17,1021.3,6,25.1,No,No,81.5,5
10,20,0.4,5.2,7.1,WSW,39,WSW,24,1018.5,7,18.1,No,No,63,20
7.4,15.9,0,4,6,SW,35,S,20,1026.1,7,13.7,No,No,76,8
13.1,25.3,7.8,3.8,9.3,NW,72,WNW,33,1001.1,4,24.4,Yes,No,53,40
11.8,13.1,22.6,5,0.2,S,48,S,20,1011.4,8,12.1,Yes,Yes,95,2
21.9,32.2,0,6.4,11.3,E,44,E,20,1012,6,31.1,No,No,54,26
12.7,24.7,0,5.4,8.5,WSW,43,WSW,31,1010.4,5,21.6,No,Yes,77.5,25
24.5,40.2,0,5.2,9.6,N,70,NW,33,1003.7,3,28.5,No,No,42,-20
18.9,26.7,0,4.8,4.6,SSE,31,SSE,22,1018.6,6,24.3,No,No,72.5,15
21.5,30.5,0,7.4,12.8,ENE,28,ENE,11,1013.7,1,28.9,No,No,58,-2
12.5,25.7,0.4,7.2,1.4,NE,28,SE,11,1001.3,8,23.9,No,Yes,42,12
22.8,33.4,0,7,10.7,N,37,NNW,24,1009,1,32.7,No,No,53,22
8.7,26.8,0,7,6.9,S,54,S,13,1012.6,7,23.8,No,No,52.5,23
6.7,19.5,0,5.8,7.4,NW,50,WNW,17,1013.3,1,18.7,No,No,40,20
3.3,13.3,0,3,9.8,N,57,NNE,33,1016.5,4,12.2,No,No,62,20
12.7,16.1,7,3,2.5,SSW,85,SSW,52,1007.2,8,14.6,Yes,Yes,82,-4
19.4,27.6,0,4.8,8.3,WSW,50,WSW,30,1010.7,6,26.7,No,No,54.5,25
8.2,12.2,0,3.2,5.6,SSW,72,SW,33,1011.6,6,8.2,No,Yes,69.5,1
8,15.2,4.4,6.6,7.2,WSW,54,WSW,24,1014.5,7,13,Yes,Yes,46.5,1
18,29,10.8,6.8,6.5,S,59,W,19,999.3,7,29.4,Yes,Yes,59,56
4.4,12.5,0,0.6,0.2,N,35,N,15,1009.2,8,12.3,No,Yes,75,22
8.4,22.8,16.2,5.4,7.7,E,31,ESE,6,1020.7,1,21.7,Yes,No,57,50
8.1,22.7,0,3.6,11.4,ENE,41,NE,24,1018.5,2,21.5,No,No,44.5,15
21.3,32.5,29.2,11.2,6.5,E,85,NW,15,1007.1,5,32,Yes,No,67,30
4.9,19.8,0,3.4,10.5,NNW,30,W,13,1029.7,0,19.4,No,No,45,20
8.6,17.8,4,2.8,9.1,WSW,35,W,19,1012.8,6,17.8,Yes,No,59.5,31
9.3,23,0,6,10.9,S,37,S,28,1019.8,1,21.2,No,No,51,-2
14.2,24.1,4.2,3,8.9,ESE,24,E,7,1023.9,6,22.4,Yes,No,65,16
23.1,30.5,29.8,6.4,7.4,NE,28,ESE,11,1015,6,29.5,Yes,Yes,62,22
16.2,28.1,0,6.6,3.6,NNE,41,N,24,1013.8,7,27.1,No,No,59,16
11.1,18.6,0,1.8,3.2,S,35,S,26,1017.9,6,17.6,No,No,70.5,9
13.6,19.5,0,7.6,3.2,WNW,43,W,19,1013.7,7,18.6,No,Yes,52.5,27
17.5,27.5,14,4.8,9.9,S,46,S,30,1007.8,4,26,Yes,No,64,30
11.2,17.2,0,6,1.5,W,39,SSW,13,1017,8,14.2,No,No,84.5,-7
4,17.4,0,1.8,8,WSW,24,W,9,1023.1,4,17.1,No,No,62.5,21
13.4,18.7,0,4.6,8,SE,26,SE,9,1011.1,6,18.2,No,No,65,8
18,34.9,0,9.2,9.9,NW,69,W,13,1013.7,6,33.1,No,Yes,48.5,39
6.2,17.2,0,1.4,7.2,NNE,43,NNE,13,1021.2,7,17.1,No,Yes,63.5,9
18.6,29.4,0,8,12.1,ENE,50,ENE,19,1009.4,7,27.8,No,No,51,8
11.3,25.1,0,5.6,11,ESE,24,E,13,1020.2,0,24.2,No,No,35,24
14.5,22.2,0,6.8,0.7,ESE,37,SE,17,1012.8,8,21.6,No,Yes,78,-6
20.9,30.1,0,10.8,10.6,NNE,39,NE,15,1011.5,1,29,No,No,56,4
7.4,9.4,1,2.2,0.2,WSW,35,NW,11,1024.9,8,8.2,No,Yes,95.5,1
14.9,19.1,0,5.8,0.7,S,30,SE,15,1022.3,8,17.7,No,No,51,-4
6.8,21.7,0,2.6,8.8,NE,39,E,11,1028.3,5,21.1,No,No,52,42
10.2,26.9,0,3.6,9.7,ENE,30,W,13,1019.3,3,25.7,No,No,32,18
22.5,31.6,0,13,11.9,E,41,ENE,30,1011.5,1,29.9,No,No,55.5,9
5.2,18.5,0.2,2,4.9,SSW,17,ESE,2,1020.7,2,18.1,No,No,70.5,47
19.8,32.5,0,10,12.8,WSW,39,W,28,1006.8,1,30.3,No,No,52.5,9
16,24.4,2.4,0.2,4.7,ENE,31,E,15,1020.2,5,24,Yes,Yes,78.5,31
8.9,16.1,0,1.8,0.6,SE,22,SSE,17,1021.6,7,15.7,No,No,79.5,25
9.6,28.5,0,2.8,5.6,W,76,WNW,11,1011.4,6,26.1,No,Yes,60.5,31
16.9,32.8,0,12.4,10.7,SSW,30,S,11,1010.1,3,30.4,No,No,23.5,19
18.8,26.1,2.4,4.8,4.5,S,50,SSE,31,1016,3,24.3,Yes,Yes,77.5,35
9.8,12.3,4,4.6,7.9,W,63,SW,28,1018.3,3,11.9,Yes,No,64,26
15.1,26.8,2.6,0.8,4.6,NW,46,S,20,1013.8,5,23.5,Yes,Yes,84,26
4.1,17.3,0,3.4,10.3,SW,24,SSW,9,1020.1,0,16.7,No,No,49,28
13.4,36.2,0,9.6,10.4,ENE,37,WSW,24,1012.2,7,33.5,No,No,26,20
18.5,21.9,5,6.6,3.4,S,61,S,37,1016.7,7,20.6,Yes,No,70.5,17
22.2,30.2,0,4,9.2,SW,30,SW,17,1012.1,1,28.6,No,No,65,18
19.8,32.5,0,8.8,0.4,WSW,35,WSW,19,1014.9,7,28.1,No,No,51.5,5
4.5,17.7,0,3.4,6.9,WNW,39,WSW,30,1016.4,7,16.7,No,No,77.5,-1
2.3,12.8,0,2.2,9.6,WNW,35,WNW,24,1018.1,1,11.6,No,No,59,22
6.5,14.9,6.4,2.4,3.8,SW,52,S,19,1016.7,7,13.5,Yes,Yes,68,8
11.8,24.8,0,8.4,5.8,SW,43,W,24,1010.7,6,23.2,No,Yes,50.5,13
14.8,21.5,0,8.6,9.8,SW,54,SW,30,1008.3,7,20.4,No,Yes,45,10
15.6,31.5,0,6.8,13.3,SSW,35,SW,17,1016.7,1,30.5,No,No,42,26
17.5,39.2,0,9.4,12.8,WNW,39,NW,17,1012.5,6,38.8,No,No,24.5,33
9.4,14.7,0.8,4.2,8.8,WSW,39,WSW,24,1021.9,5,14.2,No,No,68,6
11.8,16.3,4.8,3.2,2.6,NNE,46,N,15,1014.9,7,14.7,Yes,Yes,83,12
21.3,28.7,0,7.2,6.8,NE,44,NE,28,1013.5,6,25.4,No,Yes,69.5,-7
11.3,26.6,0,7,9.6,N,61,N,41,1009.4,4,25.3,No,No,51.5,17
16.8,26.7,0,10,5.3,SW,46,SSW,22,1016.8,6,24.9,No,No,42.5,19
-0.4,15.5,0,4,10.1,WSW,22,WSW,11,1023.6,7,14.8,No,No,51.5,29
21.4,35.5,0,8,4.3,NW,43,WNW,22,1006.6,7,34.3,No,No,35.5,35
21.9,32.4,0,5.6,9,NE,33,NNW,22,1006.8,7,29.5,No,No,66.5,13
7,15.1,0,1,6.5,W,48,SW,17,1011.2,4,13.1,No,No,78.5,23
22.6,32.3,0,8,8.9,NE,39,E,20,1009.1,4,29.4,No,No,69,0
2.2,14.3,1.6,1,3.9,SSW,33,SW,20,1008.3,6,13,Yes,Yes,86,18
18.1,26.3,0,4,12.2,NNE,61,NNE,43,1010.9,1,25.2,No,No,70,2
12,18.6,2.2,3,7.8,SW,52,S,28,1019.9,7,17.5,Yes,No,75,26
22.8,37.4,0,10.2,12.3,NNE,33,SSE,13,1008.1,1,35.1,No,No,42.5,41
17,22.2,0,5,9.6,ESE,41,SE,19,1017.7,7,19.8,No,No,64,-4
14.5,29.7,0,6.4,10.3,E,30,ESE,9,1024.1,2,28.9,No,No,36,32
8.6,12.2,1.6,1.4,0.7,NNW,33,SE,9,1014.2,8,8.2,Yes,Yes,87.5,-17
0.6,19.2,0,1.2,9.7,W,22,W,9,1020,4,18.4,No,No,53.5,33
20.3,31.2,0,11,12.6,SSW,50,S,19,1015.9,3,30.5,No,No,37.5,29
11.8,27.3,0,4.6,11.5,SSE,37,SSE,20,1013.6,1,26.7,No,No,62.5,31
7.7,19.5,10.6,2.8,9.4,WSW,33,SE,11,1016.1,1,18.6,Yes,No,50.5,11
11.6,22.8,0,3.8,9.1,NE,28,ESE,7,1016.1,3,22.4,No,No,44.5,17
14.7,19.5,0,5,10.1,WSW,39,WNW,22,1013.2,4,18.8,No,No,71.5,1
3.5,17,7.2,2,5.5,SSE,31,SSE,17,1025.6,7,14.6,Yes,No,74.5,-7
7.5,15.6,0,3,8.2,ESE,43,ESE,26,1023.6,6,15,No,No,49,30
11.8,28.7,0,5,11.7,NE,44,ENE,28,1018.8,0,27.9,No,No,20.5,23
7.2,16.6,0,1.8,7.6,NW,35,NNE,17,1017,7,15.7,No,No,66,46
21.2,26.2,0,9,4.5,SSE,50,SSE,31,1004.6,6,23.9,No,Yes,66,-12
14.9,30,0,9.6,10.1,NE,52,NE,19,1014.6,6,28.6,No,No,45,22
17.1,22.7,0,8,7.8,SSW,50,SSE,24,1007.7,1,20.6,No,No,57,10
10.9,25.6,0,3.6,10.5,E,17,W,4,1023,1,25,No,No,36,24
7.5,26,0,5.4,12,WSW,22,S,13,1020.3,1,24.6,No,No,46.5,37
17.9,34.5,0,9,10.8,ESE,54,ESE,24,1005.4,5,33.7,No,No,35.5,3
9,21.2,0,3.6,4,NE,31,ENE,11,1016.8,7,19.6,No,Yes,68,16
11.4,17.4,0,5,10.7,NNW,59,NNW,24,1017.4,4,17,No,No,47.5,3
17.9,23.6,0,8.6,0,SSE,33,SE,15,1013.2,7,21.7,No,Yes,56,-2
11.7,26.1,0,6,4.5,NW,44,NNW,17,1016.2,7,23.9,No,No,59.5,9
4.4,13.9,0,1,3,W,31,W,17,1023.5,7,13.8,No,No,74.5,39
12.6,25.2,2.2,1.4,8.5,E,30,E,13,1014.1,6,24.4,Yes,No,79,36
17.1,25.4,0,6.4,3.6,NNW,41,NNW,20,1015.9,6,23.1,No,No,63,28
5.1,26.9,0,6.4,11.5,NNW,30,NE,11,1015.3,0,26.4,No,No,16,14
16,25.4,0.6,4.4,4.6,SSE,46,SSE,28,1021.8,7,23.4,No,Yes,69,14
9.3,24.6,0,5.8,13.1,NNE,39,NNW,11,1016.5,1,23.5,No,No,42,34
19.4,33.4,0,13.2,10.9,SE,39,SE,17,1008.6,3,32.7,No,No,41.5,25
3.5,14.8,0,1.2,8,SSE,28,SSW,15,1035.1,5,14.2,No,No,67,36
14.6,21.9,6.6,3.8,8.1,S,52,SSE,28,1013.6,7,19.4,Yes,No,50,-4
11,18.5,0.4,5.8,9.9,WNW,54,W,35,1015.1,4,17.4,No,Yes,59,0
9.2,21.7,0,3,10.8,E,17,ENE,11,1022.6,0,20.9,No,No,61,20
10.4,24.9,0,6,13.1,ESE,41,ESE,26,1021.9,1,23.1,No,No,59,20
4.1,14.4,0,0.8,6.6,NW,24,SE,11,1026.3,7,11.8,No,No,65.5,11
24.7,27.7,29,7.2,0,WNW,80,WSW,7,997.9,8,25.1,Yes,Yes,97,-2
-1.8,14.8,0,1.4,7,N,28,N,19,1020.5,7,13.9,No,No,60,40
17,26.8,0,14.8,6.1,W,39,SW,22,1012.3,6,20.7,No,Yes,48,-36
16.6,24,0,5.4,7.6,WSW,28,SSE,19,1012.4,7,22.8,No,No,65.5,5
9.7,16.1,2.4,4,1.5,SSW,35,SSW,15,1025,7,14.2,Yes,No,68.5,13
6.1,22.1,0,7.2,11.5,W,46,NW,30,1008.3,1,21.3,No,No,40,26
